frame,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,blink
4870,0.5608273041006167,0.5359302884328331,0.5611974943927877,0.5611789732422441,0.5889662050829327,0.5910579393570932,0.5877370415987995,0.5778709003898432,0.5979237807967801,0.5435552475325849,0.6062893246498468,0.5877370415987995,0.5600905284733564,0.0
2957,0.8513535567412333,0.8369173159542213,0.8192603444882498,0.8730812226502166,0.8192603444882498,0.8191496192582081,0.8366886321119643,0.8735929249817629,0.820350143548678,0.8012029188841127,0.8551656567621597,0.8360839250307095,0.8376327482655179,0.0
1000,0.708591681099752,0.715803708195607,0.6843240444014482,0.7343650811545137,0.7037140062998368,0.7156991847900728,0.6773841564932971,0.6974419569022695,0.6974419569022695,0.6860166666618217,0.6974419569022695,0.6853416025225688,0.73467061281554,0.0
192,0.6153371957520951,0.5619103094269664,0.5773158145864542,0.6370964410875054,0.6502520933329051,0.6146537871305707,0.5722927990858768,0.6151892186546171,0.5956512723063303,0.6174031504934795,0.596816814877349,0.6169571561101457,0.6405787562740242,0.0
412,0.5232370693705383,0.4790924024765101,0.515273871365568,0.5269544575998191,0.44573684428181787,0.4680722646793898,0.4234425558047401,0.5139703531461065,0.5153691881539353,0.4588859463876053,0.4412819102408944,0.45277402081140505,0.4609650124936652,0.0
5274,0.8035279668236931,0.8008006601810894,0.789084377171302,0.8109355657145174,0.8080501496137096,0.8418220820849661,0.8197819656209632,0.8107852913576887,0.8025818320442027,0.8432785260328757,0.8603776464499567,0.8427362258376917,0.8593638723445775,0.0
2936,0.8273501104534634,0.8223350694732338,0.8512428315111915,0.8139658712594219,0.8519593100316426,0.9046492900655788,0.8142958718221475,0.8678382580066971,0.8678382580066971,0.8137173634863847,0.8316329293744414,0.8157937068420301,0.8185449121769532,0.0
4616,0.7537161451066952,0.8095969363488006,0.7982414198687434,0.8086739666389952,0.8095969363488006,0.8094792477366903,0.8095360616185548,0.8079310919783753,0.8086739666389952,0.8094792477366903,0.8087363730760706,0.7926687766630163,0.8121665409668628,0.0
3827,0.8483416963995862,0.8277632687824278,0.8752805345175196,0.8411558026087246,0.8619343605621287,0.8752805345175196,0.8352122187828547,0.8284571019021401,0.8457748549137243,0.8265634661106843,0.8277633422273114,0.8797239810472081,0.8448375007790225,0.0
2093,0.7232590909114619,0.7224447994207128,0.7198426581380482,0.7971169926400179,0.7721515514698244,0.7778712025285027,0.7959527192206965,0.7839775248760839,0.7620018434123963,0.7943728664344049,0.8049847171338229,0.7804945452577924,0.7985955834217446,0.0
