frame,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,blink
40,0.6059500257357191,0.6139608131481893,0.608605951626549,0.5935374787635064,0.5938791389074379,0.6740337866963635,0.6165918683077034,0.6288502050222837,0.632908266632312,0.6506781258204554,0.6586897086525454,0.7161311664869179,0.6644857290110691,0.0
2928,0.5679062490043275,0.6346202908925119,0.6569658821226504,0.5930303027308661,0.6747942757869877,0.6466974137725972,0.6326993950903038,0.6242992839862859,0.6405347566489773,0.5975270560687745,0.6398518877675329,0.6389560423162753,0.6242992839862859,0.0
877,0.6483488138880056,0.6315426416798355,0.6511879991467194,0.7138192866340956,0.7146648695101071,0.6732913663007513,0.7056768380220808,0.6962464577144116,0.7088304678924287,0.6937664646208673,0.697087336842943,0.6839838909986767,0.6918144620877269,0.0
111,0.6726481237766142,0.6355201509306807,0.607902392489065,0.6058212456166401,0.6037553225789343,0.5724377116431202,0.5994624725396687,0.6182081382743586,0.5850854615871269,0.5375649087583805,0.5873475001562506,0.5725615489272936,0.5458649905694609,0.0
1143,0.4578403751378833,0.4788865846101086,0.4913508212965015,0.5032269920091339,0.4823784037951558,0.4952109526187111,0.472219674048655,0.4963256383469663,0.459032652665548,0.4125328735359323,0.44734247255193343,0.4507684641902317,0.4642968452897824,0.0
1447,0.5489823403922751,0.5454370750785046,0.6093720153730895,0.5523807353142554,0.5747964972772934,0.5757989752678305,0.5969482176513606,0.6226187212241923,0.5401329902350656,0.6027914850027934,0.5937437016423689,0.5677650418965868,0.6090346358347352,0.0
2667,0.6659432750231241,0.6544935601524591,0.6541026023714273,0.6549394508651174,0.6328902094586306,0.6441646517902433,0.6787019110604481,0.6475525881449357,0.6659986983344056,0.6718535005140921,0.6237580667042426,0.6565862046972071,0.5967053825531339,0.0
3576,0.4035334326295484,0.4211244088643633,0.4162680680675413,0.4443525551883425,0.4230486279284044,0.4231596634356039,0.4445724692391506,0.4193139037164469,0.4529909851689909,0.4242587413470452,0.4460898311569834,0.4668083428197259,0.4886636806989788,0.0
1121,0.42106044104161416,0.42367467601134495,0.5190233000906221,0.4736313673241686,0.43440818920591495,0.4389091246188671,0.4006208977671608,0.4205695949683088,0.4755702555840181,0.3978113305651548,0.4395102996421736,0.42476895923684216,0.4306113129092004,0.0
1370,0.6363718771573782,0.6293159239782081,0.6238342973708361,0.6157775342269797,0.560404016565586,0.6229151454022812,0.5963314376175337,0.5527053930693315,0.568654192300262,0.6152322479698034,0.5797522256603481,0.6220961097080111,0.6169948752639046,0.0
4782,0.6628247673950615,0.6478963796334292,0.6590465047728647,0.631136220628344,0.6014932212005495,0.6125211481262345,0.6092368317150837,0.5971936110445837,0.6398565292769163,0.6117677920018274,0.6398565292769163,0.6036939267000944,0.6144590503213775,0.0
3539,0.3870647752485522,0.4299769839284932,0.37285157343673403,0.4347809367410699,0.4895685611774122,0.3674830165537977,0.4301655902491547,0.3979218571756749,0.40447642835177294,0.4338259122365899,0.4308349357872065,0.3650410093151665,0.41715362468450695,0.0
3783,0.5826478078779374,0.5826149665015672,0.5895594809826286,0.5892910866605477,0.6409159201970278,0.5823198209468562,0.5829424301900131,0.6562274489148592,0.6798257703085814,0.7219156590963027,0.6892024559075955,0.7574433699819594,0.2974632430450789,0.0
4083,0.2884801425874251,0.28060926419285737,0.21845846028655147,0.2333172623539921,0.22351197363533445,0.23259779292791066,0.2363521222789963,0.2461141512367805,0.27289664186149304,0.2670819328197391,0.2507143015445856,0.26815539797427634,0.2803873581141718,0.0
1053,0.44377208146617303,0.4628510758378969,0.4243476971664955,0.43678637762059497,0.4202230449318836,0.4019250853229676,0.4110821960134278,0.4280755064854106,0.42492456643369375,0.3924149244024427,0.4152564280077318,0.3990793518404007,0.2311684028072373,0.0
