frame,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,blink
2283,0.6313328187031939,0.5994951738482527,0.6163813466452737,0.6247883934897753,0.6093540024423794,0.6084187594294038,0.5746464138353621,0.5668659799932276,0.6074848007974598,0.5747853452381049,0.6120200469297461,0.6084200438104352,0.6868591313706348,0.0
8590,0.7489529340804034,0.6899527814549995,0.5934672040315424,0.6398806054014857,0.620708219156751,0.6371498400329889,0.5690090478342872,0.6097650723240753,0.6371345579170171,0.6028228393138366,0.6373028497838722,0.5954774166448171,0.6039816822832405,0.0
2183,0.6465788792117081,0.6545564171262763,0.6845666362904393,0.6834954485057964,0.7020798306812789,0.6917258700367386,0.6659531790273372,0.7016553959427728,0.7514495609250259,0.6559515737345908,0.7207731839929028,0.6908289141150431,0.7020798306812789,0.0
5513,0.8016259442278162,0.8348765334307563,0.8457191809620821,0.8191066077944215,0.8191038119668188,0.8536803555512771,0.8097701707231544,0.8097701707231544,0.845943570117889,0.7847153051832834,0.7862958516933338,0.8304717487362944,0.8365841639378244,0.0
271,0.7491209684318499,0.7438463807855361,0.7811256258584683,0.7491209684318499,0.7617096666991858,0.7309501228010551,0.7627589342236334,0.7617096666991858,0.7988659842096513,0.7988659842096513,0.7994815341038359,0.7498509678824998,0.7506666031291043,0.0
5366,0.5844161927195732,0.5843127159395186,0.5943360326588444,0.5770829741805641,0.5765786583526731,0.5674464877964827,0.5777356137932521,0.586540045131465,0.6876419684879761,0.6331101222921358,0.6846778385158849,0.7625886756073879,0.7790196023960085,0.0
2268,0.6258709109117662,0.5907613411189524,0.6089769868300601,0.6000331446691571,0.5996144403928314,0.6064283872664062,0.6070878987733357,0.616919317466178,0.626238890858369,0.6412339563973187,0.6084187594294038,0.5985885884357836,0.6345828869745085,0.0
764,0.6500550357206109,0.6512113489432995,0.603333099261433,0.6580234023878049,0.6208774003466271,0.639450401367216,0.6213076043808968,0.6213076043808968,0.6044894124841216,0.6394574724782516,0.6512113489432995,0.6521123721749144,0.6133712784928088,0.0
992,0.8191980144318851,0.7927150230922281,0.7926473232260155,0.8423959829238934,0.8285963334649433,0.8287754813909379,0.8609049204980791,0.7872793590237512,0.8423959829238934,0.7926473232260155,0.7910784164277443,0.7927961708637454,0.8106895282116918,0.0
569,0.5759538895129551,0.5213639711187973,0.5586654382971211,0.5663418292595707,0.5770740769002596,0.6059507948934956,0.5696429816321292,0.5759538895129551,0.558346343840355,0.5483673241401069,0.5956573933901359,0.5770518294807117,0.575184163822844,0.0
4400,0.8625664145006546,0.8131812785082567,0.7725958377885906,0.7848147234596079,0.7679957399944087,0.8175279240174248,0.7847838737463984,0.7959008110824458,0.7851353644638113,0.7843454768020052,0.7843485413631691,0.8016932491268778,0.7823103466401086,0.0
5989,0.7912896053753901,0.8230610819548564,0.8182711599794665,0.8055531889551059,0.7925089089277236,0.826827235495338,0.7873368689360509,0.769166023305256,0.8233906722561101,0.8096003723453183,0.8106311426791408,0.7869969699236777,0.8287533764305581,0.0
805,0.7749288228814071,0.7920986040706391,0.7912828381299678,0.809975860782644,0.8044709982195578,0.7920986040706391,0.7920986040706391,0.7732989834623453,0.7688121456800395,0.7562475347520033,0.7820514979002695,0.7927065633845249,0.791077148070478,0.0
7320,0.8220375314140538,0.8225578197320116,0.8385415199844947,0.7763455657699929,0.8258890590919523,0.8392658213036305,0.8106501870796454,0.8216120454025427,0.8545578145839718,0.7755695687591168,0.8047258726055219,0.8091810575203336,0.772920471745195,0.0
2574,0.8033102642033032,0.7837426010579449,0.8358667869022747,0.8019578972016888,0.8026793884178173,0.8004088523890424,0.8182522253365602,0.7998144771866981,0.8191695825886032,0.7837426010579449,0.8009689478077423,0.8056959303794549,0.8009689478077423,0.0
9065,0.8136892689019991,0.7718688407207498,0.7880966554468095,0.7981682434751177,0.8030554973844396,0.7911542094207433,0.7932567514077853,0.8432858521652518,0.7954009495604021,0.8230573643254052,0.7801581574306548,0.78962005196949,0.7650740727714994,0.0
3661,0.8270339692331178,0.8636838848449381,0.809222614610177,0.7962583645434615,0.8283225194342263,0.7733295271589149,0.827101563784463,0.8449805129587488,0.8142049082690928,0.8327828284069857,0.7925223568330283,0.809222614610177,0.8135808054763962,0.0
5593,0.7422541018993807,0.7725154536805245,0.774080154095087,0.7788990100883204,0.7918912215488684,0.7803664161105061,0.7954696302835775,0.7953615372608485,0.7773584550907586,0.7773584550907586,0.7422541018993807,0.7954696302835775,0.8082096183177191,0.0
1241,0.799297772903481,0.8278576169386429,0.8098060624048081,0.8106810685039888,0.791077148070478,0.7929126775490295,0.8100824587382617,0.8280290024638925,0.7918924899061348,0.7918924899061348,0.8098390336317656,0.8059090812998354,0.8223972107765186,0.0
6391,0.6643662317351429,0.6998054967041852,0.7284045179278228,0.674747945241235,0.6900407198240842,0.6355144926647002,0.75361709384312,0.7505875182501945,0.6854817653482883,0.6987601876878413,0.6786324498588764,0.6929717389110732,0.7361401281130766,0.0
942,0.7920986040706391,0.8240358636712308,0.7874282066614808,0.8043880309300844,0.7918924899061348,0.7920986040706391,0.7920986040706391,0.7935307890328991,0.8099775532449252,0.8106895282116918,0.7748123161961228,0.7918924899061348,0.7920986040706391,0.0
6870,0.6327068903634228,0.6132877416802209,0.6219304923501215,0.5954645375533558,0.6220210910327942,0.640320940272194,0.6398440479313757,0.5765240220243913,0.5932299147491573,0.5675487646393694,0.6604284304199611,0.6505285183694777,0.6029201543402518,0.0
6324,0.7372640102347031,0.7679432088661353,0.7515334106684929,0.7614294842853729,0.7497101147848166,0.7686203094144198,0.7449101312136743,0.7574563882959696,0.7566398934127622,0.7448569709699866,0.7283121143817873,0.7618674893356354,0.7380766891212085,0.0
4991,0.7150697031157218,0.726292632154128,0.7152397139500366,0.6925875574782546,0.7323921440486566,0.7638723260643691,0.7150697031157218,0.6977775707144677,0.7282735349606916,0.7613744085091982,0.7343207724634635,0.7862958516933338,0.7740910338907043,0.0
8015,0.5949988475897239,0.6588506309699428,0.632824026369889,0.5870354636790512,0.6339803395925776,0.6490732251986859,0.6312222518457474,0.6598792991970946,0.6691015193900666,0.6567966198536734,0.6394052617063275,0.6588506309699428,0.6588506309699428,0.0
3641,0.8494839200262584,0.7974249487809073,0.796873515207784,0.797460550962649,0.8091550200588318,0.8502303989533034,0.8493619587553257,0.7968454002983263,0.8135808054763962,0.809222614610177,0.7962583645434615,0.8097701707231544,0.7843254413585955,0.0
2430,0.8235928899873266,0.8411895097253601,0.8177613459004781,0.8183823064752859,0.8199598558436285,0.8546065669214877,0.7889347547652441,0.819969858645855,0.8538819120258999,0.7889347547652441,0.8240379569437641,0.8411895097253601,0.8531572571303122,0.0
8215,0.8026036149938065,0.819559023601802,0.8401661334338877,0.7717084080154468,0.7804575655974669,0.814090355809558,0.7857755038132525,0.8065521264339655,0.7831668082095965,0.8149061217502293,0.8253983759199363,0.8185863194764637,0.8059162879041537,0.0
6175,0.8235826240057252,0.8089560972447639,0.7851153290204018,0.8089560972447639,0.7793228909759695,0.7737190619726031,0.827101563784463,0.7918912215488684,0.7868859717973532,0.7785330033141635,0.7917747148635842,0.7919735114430335,0.7830163153186014,0.0
1503,0.5497037644320861,0.5849251457494473,0.6030585931876077,0.5868917218953299,0.5966486591042215,0.5693016178783861,0.5880486773359089,0.595178010019724,0.5477585127696942,0.5617032589847728,0.5489761355105195,0.5387717616363932,0.5574994946962974,0.0
8208,0.612769113572046,0.6655296537063976,0.7442589041094801,0.7811673501116855,0.796809888383747,0.7724986812704722,0.8241772488137922,0.8026036149938065,0.819559023601802,0.8401661334338877,0.7717084080154468,0.7804575655974669,0.814090355809558,0.0
3290,0.7490076318178612,0.7858969055357596,0.7829961915811167,0.7963557055581416,0.7662751217143878,0.7971455932199479,0.7835555891401985,0.8181265267940472,0.7724335494238925,0.7662880992436722,0.7968655512218251,0.7476614111581368,0.7621681955957649,0.0
1688,0.776002899634549,0.7848525904658107,0.75536891760242,0.7953228222464975,0.7847739376716936,0.8312718324854252,0.7576882925698312,0.7574218862853644,0.8038943606558216,0.8196281367252557,0.8034367569817782,0.8107782301834534,0.7997840423549331,0.0
