frame,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,blink
65,0.31756852368007005,0.3157372177071999,0.3081188914201739,0.3167523142466773,0.33502833191167986,0.3215374715493425,0.3107622158624746,0.32832850978451644,0.3051706155388839,0.3213986651838555,0.3230459210201416,0.31707098755754115,0.3389949705196781,0.0
66,0.3157372177071999,0.3081188914201739,0.3167523142466773,0.33502833191167986,0.3215374715493425,0.3107622158624746,0.32832850978451644,0.3051706155388839,0.3213986651838555,0.3230459210201416,0.31707098755754115,0.3389949705196781,0.31762611870835256,0.0
67,0.3081188914201739,0.3167523142466773,0.33502833191167986,0.3215374715493425,0.3107622158624746,0.32832850978451644,0.3051706155388839,0.3213986651838555,0.3230459210201416,0.31707098755754115,0.3389949705196781,0.31762611870835256,0.3331166608804706,0.0
68,0.3167523142466773,0.33502833191167986,0.3215374715493425,0.3107622158624746,0.32832850978451644,0.3051706155388839,0.3213986651838555,0.3230459210201416,0.31707098755754115,0.3389949705196781,0.31762611870835256,0.3331166608804706,0.33758960342843186,0.0
69,0.33502833191167986,0.3215374715493425,0.3107622158624746,0.32832850978451644,0.3051706155388839,0.3213986651838555,0.3230459210201416,0.31707098755754115,0.3389949705196781,0.31762611870835256,0.3331166608804706,0.33758960342843186,0.318481483222904,0.0
70,0.3215374715493425,0.3107622158624746,0.32832850978451644,0.3051706155388839,0.3213986651838555,0.3230459210201416,0.31707098755754115,0.3389949705196781,0.31762611870835256,0.3331166608804706,0.33758960342843186,0.318481483222904,0.3260594117934959,0.0
71,0.3107622158624746,0.32832850978451644,0.3051706155388839,0.3213986651838555,0.3230459210201416,0.31707098755754115,0.3389949705196781,0.31762611870835256,0.3331166608804706,0.33758960342843186,0.318481483222904,0.3260594117934959,0.33070964873567904,0.0
72,0.32832850978451644,0.3051706155388839,0.3213986651838555,0.3230459210201416,0.31707098755754115,0.3389949705196781,0.31762611870835256,0.3331166608804706,0.33758960342843186,0.318481483222904,0.3260594117934959,0.33070964873567904,0.31849355491046505,0.0
73,0.3051706155388839,0.3213986651838555,0.3230459210201416,0.31707098755754115,0.3389949705196781,0.31762611870835256,0.3331166608804706,0.33758960342843186,0.318481483222904,0.3260594117934959,0.33070964873567904,0.31849355491046505,0.3284134460827816,0.0
74,0.3213986651838555,0.3230459210201416,0.31707098755754115,0.3389949705196781,0.31762611870835256,0.3331166608804706,0.33758960342843186,0.318481483222904,0.3260594117934959,0.33070964873567904,0.31849355491046505,0.3284134460827816,0.3383801663490953,0.0
75,0.3230459210201416,0.31707098755754115,0.3389949705196781,0.31762611870835256,0.3331166608804706,0.33758960342843186,0.318481483222904,0.3260594117934959,0.33070964873567904,0.31849355491046505,0.3284134460827816,0.3383801663490953,0.32786066418575033,0.0
76,0.31707098755754115,0.3389949705196781,0.31762611870835256,0.3331166608804706,0.33758960342843186,0.318481483222904,0.3260594117934959,0.33070964873567904,0.31849355491046505,0.3284134460827816,0.3383801663490953,0.32786066418575033,0.3238772953751365,0.0
77,0.3389949705196781,0.31762611870835256,0.3331166608804706,0.33758960342843186,0.318481483222904,0.3260594117934959,0.33070964873567904,0.31849355491046505,0.3284134460827816,0.3383801663490953,0.32786066418575033,0.3238772953751365,0.3310053686133976,0.0
78,0.31762611870835256,0.3331166608804706,0.33758960342843186,0.318481483222904,0.3260594117934959,0.33070964873567904,0.31849355491046505,0.3284134460827816,0.3383801663490953,0.32786066418575033,0.3238772953751365,0.3310053686133976,0.337818222458768,0.0
79,0.3331166608804706,0.33758960342843186,0.318481483222904,0.3260594117934959,0.33070964873567904,0.31849355491046505,0.3284134460827816,0.3383801663490953,0.32786066418575033,0.3238772953751365,0.3310053686133976,0.337818222458768,0.3176381903959136,0.0
80,0.33758960342843186,0.318481483222904,0.3260594117934959,0.33070964873567904,0.31849355491046505,0.3284134460827816,0.3383801663490953,0.32786066418575033,0.3238772953751365,0.3310053686133976,0.337818222458768,0.3176381903959136,0.3048057898062483,0.0
81,0.318481483222904,0.3260594117934959,0.33070964873567904,0.31849355491046505,0.3284134460827816,0.3383801663490953,0.32786066418575033,0.3238772953751365,0.3310053686133976,0.337818222458768,0.3176381903959136,0.3048057898062483,0.2913651249488508,0.0
82,0.3260594117934959,0.33070964873567904,0.31849355491046505,0.3284134460827816,0.3383801663490953,0.32786066418575033,0.3238772953751365,0.3310053686133976,0.337818222458768,0.3176381903959136,0.3048057898062483,0.2913651249488508,0.2977126906591964,0.0
83,0.33070964873567904,0.31849355491046505,0.3284134460827816,0.3383801663490953,0.32786066418575033,0.3238772953751365,0.3310053686133976,0.337818222458768,0.3176381903959136,0.3048057898062483,0.2913651249488508,0.2977126906591964,0.2736660327503481,0.0
84,0.31849355491046505,0.3284134460827816,0.3383801663490953,0.32786066418575033,0.3238772953751365,0.3310053686133976,0.337818222458768,0.3176381903959136,0.3048057898062483,0.2913651249488508,0.2977126906591964,0.2736660327503481,0.2904364460942057,0.0
85,0.3284134460827816,0.3383801663490953,0.32786066418575033,0.3238772953751365,0.3310053686133976,0.337818222458768,0.3176381903959136,0.3048057898062483,0.2913651249488508,0.2977126906591964,0.2736660327503481,0.2904364460942057,0.2744149468543161,0.0
86,0.3383801663490953,0.32786066418575033,0.3238772953751365,0.3310053686133976,0.337818222458768,0.3176381903959136,0.3048057898062483,0.2913651249488508,0.2977126906591964,0.2736660327503481,0.2904364460942057,0.2744149468543161,0.2701249705197561,0.0
87,0.32786066418575033,0.3238772953751365,0.3310053686133976,0.337818222458768,0.3176381903959136,0.3048057898062483,0.2913651249488508,0.2977126906591964,0.2736660327503481,0.2904364460942057,0.2744149468543161,0.2701249705197561,0.26405619715683715,0.0
