frame,ear,tag,mov_ear_3,mov_ear_5,mov_ear_7
0,0.31756852368007005,0,0.0,0.0,0.0
1,0.31573721770719987,0,0.0,0.0,0.0
2,0.3081188914201739,0,0.3138082109358146,0.0,0.0
3,0.31675231424667727,0,0.3135361411246837,0.31864105579316016,0.0
4,0.33502833191167986,0,0.31996651252617697,0.31943484536701466,0.31792928091108824
5,0.32153747154934254,0,0.32443937256923316,0.3184398449980696,0.31946642178315204
6,0.3107622158624746,0,0.32244267310783226,0.3224817686709381,0.31795690718767833
7,0.32832850978451644,0,0.32020939906544443,0.3201654289293794,0.3198540177253471
8,0.3051706155388839,0,0.31475378039529156,0.3174394955838145,0.32075310440727056
9,0.3213986651838555,0,0.3182992635024185,0.3177411854779743,0.3181877694995365
10,0.3230459210201416,0,0.3165384005809602,0.3190029398169877,0.3206816979238702
11,0.31707098755754115,0,0.3205051912538461,0.3211362319640201,0.32166225547328126
12,0.3389949705196781,0,0.32637062636578706,0.32362733259791376,0.3223462770584176
13,0.31762611870835256,0,0.32456402559519065,0.32597093173723685,0.3269775610426388
14,0.3331166608804706,0,0.32991258336950047,0.3288796682188949,0.32656082076250287
15,0.33758960342843186,0,0.3294441276724183,0.32916176735196745,0.3269913194444106
16,0.318481483222904,0,0.3297292491772688,0.32657465560673093,0.328939699612716
17,0.3260594117934959,0,0.32737683281494395,0.3291913616121963,0.326010925954257
18,0.33070964873567904,0,0.3250835145840263,0.32626674041819526,0.3275519727220327
19,0.318493554910465,0,0.32508753847988014,0.32443150894906514,0.3283039020746933
20,0.32841344608278156,0,0.32587221657630866,0.32841124557430346,0.32691405361145304
21,0.3383801663490953,0,0.32842905578078074,0.3287714960527543,0.32768488391891487
22,0.32786066418575033,0,0.3315514255392091,0.32740502538064575,0.3283914491789008
23,0.32387729537513654,0,0.3300393753033273,0.32990738812123227,0.32940695971077066
24,0.3310053686133976,0,0.3275811093914281,0.3317883433964296,0.32928476478012036
25,0.337818222458768,0,0.3309002954824341,0.3276399482057931,0.32591224245490136
26,0.31763819039591357,0,0.32882059382269296,0.32302897332989283,0.3191958079691521
27,0.3048057898062483,0,0.3200874008869767,0.3165265392446356,0.3148889546082158
28,0.2913651249488508,0,0.3046030350503373,0.3098680036537953,0.307715917090389
29,0.29771269065919637,0,0.2979612018047651,0.2970375657121114,0.30192035673050427
30,0.2736660327503481,0,0.2875812827861317,0.29159721685176976,0.2928627459298682
31,0.2904364460942057,0,0.28727172316791655,0.2855190482613832,0.28607514309041726
32,0.2744149468543161,0,0.2795058085662898,0.28127101737556437,0.2802537727119298
33,0.27012497051975615,0,0.27832545448942564,0.27453971867509247,0.2778745569556507
34,0.26405619715683715,0,0.26953203817696963,0.27474863505600206,0.2736300125190991
35,0.274710614654897,0,0.26963059411049645,0.270261521757828,0.2732708494342617
36,0.2680008796033351,0,0.2689225638050227,0.26960891061826225,0.2704666041468618
37,0.2711518911564872,0,0.2712877951382395,0.2697452623307921,0.27000045333288625
38,0.2708067290824049,0,0.2699864999474091,0.27116440113072215,0.2700510366195612
39,0.2711518911564872,0,0.2710368371317931,0.27031808890503906,0.2714757150815821
40,0.2704790535264815,0,0.2708125579217911,0.2715237022625686,0.26947923597013607
41,0.27402894639098235,0,0.2718866303579836,0.2694403762062262,0.26898375398717383
42,0.2607352608747744,0,0.26841442026407947,0.26818553153426483,0.27000773991237687
43,0.2645325057225992,0,0.26643223766278545,0.2696191118295491,0.27006648325302507
44,0.2783197926329075,0,0.2678625197434273,0.2697668876176415,0.26999031391295986
45,0.2712179324669419,0,0.27135674360748335,0.269084839494651,0.27006783553690256
46,0.2706187057760298,0,0.2733854769586272,0.27114212829851214,0.26963822960877365
47,0.2710217048940796,0,0.27095278104568443,0.27243996813280835,0.2706256106853187
48,0.2710217048940796,0,0.2708873718547302,0.27030539528834474,0.27165420509969046
49,0.2676469284105894,0,0.2698967793995835,0.2704083421195964,0.27063965364740944
50,0.271732666623201,0,0.27013376664262384,0.27052818745777857,0.2700786197268972
51,0.2712179324669419,0,0.2701991758335775,0.26978198548363397,0.26958384375810035
52,0.26729069502335734,0,0.27008043137116644,0.26900869930370847,0.2670844628392032
53,0.26715527399445405,0,0.2685546338282503,0.2661845213139504,0.26761602248436894
54,0.25352603846180066,0,0.26265733582653655,0.26678651247135826,0.2681725415916499
55,0.2747426224102395,0,0.26514131162216437,0.26685143841028136,0.2680656667181446
56,0.27154256216155637,0,0.266603741011199,0.2675902079073428,0.26705722312750374
57,0.27098454250866455,0,0.27242324236015375,0.2669909185749432,0.26760882257509394
58,0.26415882733245377,0,0.2688953106675586,0.27051608911388103,0.2681411300440451
59,0.2711518911564872,0,0.26876508699920265,0.269743849887255,0.27067117871967383
60,0.2708814262771096,0,0.26873071492201817,0.26968261329318394,0.26915180869978733
61,0.27123637919120014,0,0.2710898988749335,0.2683071112456581,0.27369081022315556
62,0.2641070322710332,0,0.2687416125797822,0.276138460344194,0.27765727783883676
63,0.30331557282513566,0,0.2795529947624568,0.28165804527658267,0.28851691181687755
64,0.29874981581843185,0,0.2887241403048672,0.2955170130569087,0.29531034487993935
65,0.34017626517874167,0,0.3140805512741025,0.3050109217382527,0.3025469227759722
66,0.3187059225979203,0,0.31921066786503144,0.31649700959391397,0.3106918179326438
67,0.32153747154934254,0,0.3268065531086677,0.3214840240864675,0.3209216029527318
68,0.32825064528790066,0,0.32283134647838807,0.32887716640511117,0.32416685071080104
69,0.3357155274116491,0,0.3285012147496313,0.3260483747956869,0.32809916924918475
70,0.3260323071316189,0,0.32999949327705735,0.32756239939352627,0.32483056764873197
71,0.32627604558711754,0,0.3293412933767961,0.3267141158787723,0.32462915784553914
72,0.31729605397557004,0,0.3232014688981029,0.3245231976163062,0.32598837379588474
73,0.31729605397557004,0,0.3202893845127536,0.3235904887743281,0.32474407471581096
74,0.3310519832017619,0,0.3218813637176344,0.32229213769348136,0.3228378708968336
75,0.3195405517273868,0,0.32262952963490577,0.3215113487118195,0.3221180744238095
76,0.32237210067880906,0,0.3243215452026516,0.32225088428079546,0.32266484501519244
77,0.32099373182044977,0,0.3209687947422151,0.32481236143104086,0.32474609248723496
78,0.33010343972679945,0,0.3244897574086861,0.32497492204666256,0.3243935392742614
79,0.33186478627986904,0,0.3276539859423728,0.3240324479981368,0.3237279630846593
80,0.3148281814847582,0,0.3255988024971413,0.32483661783728407,0.32465535671383555
81,0.32639294987454504,0,0.3243619725463904,0.32584433289951775,0.32757951428022836
82,0.3260323071316189,0,0.32241781283030707,0.32839188568286987,0.32673912856510967
83,0.3428412036435589,0,0.33175548688324125,0.32504113478982005,0.32724459237614667
84,0.3151110318146219,0,0.3279948475299328,0.3288038357736802,0.32678974753243345
85,0.33364168640405634,0,0.3305313072874121,0.32926142027354643,0.32678974753243345
86,0.32868087237387555,0,0.32581119686418464,0.32702059514417386,0.3250599606583364
87,0.3148281814847582,0,0.32571691342089676,0.32130924276663536,0.323381694176086
88,0.31428444175586545,0,0.31926449853816646,0.32114392475488457,0.3217364440707579
89,0.31428444175586545,0,0.31446568833216304,0.32068047805532557,0.32269070946264733
90,0.33132445290626183,0,0.31996444547266495,0.3193024814921195,0.32096153591197357
91,0.3217908895578464,0,0.32246659473999156,0.3206443395050364,0.3232103039386861
92,0.32153747154934254,0,0.32488427133781644,0.326671900866036,0.3254436071083328
93,0.3444222485608647,0,0.3292502032226838,0.3299072732493194,0.3254765584414575
94,0.3304613036722839,0,0.33214034126082953,0.3265454028856148,0.325913165094871
95,0.3145151010877397,0,0.32979955110696224,0.3256553626399977,0.3229757026600443
96,0.31734068832976214,0,0.3207723643632612,0.32350031150262454,0.32140017784641983
97,0.3107622158624746,0,0.3142060017599917,0.3167683049629467,0.3214239899133991
98,0.3107622158624746,0,0.312955040018237,0.31501687543212925,0.3158648676293073
99,0.32170415601819724,0,0.31440952924771537,0.3132155337290257,0.3136940400913676
100,0.3055083925722204,0,0.3126582548176309,0.31280049824441464,0.314677406390813
101,0.31526551090670657,0,0.3141593531657077,0.314927788108691,0.3143187933507515
102,0.3213986651838555,0,0.3140575228875946,0.31574142434606217,0.313328089603688
103,0.31483039704932947,0,0.3171648577132977,0.31216605106902906,0.31294541445154217
104,0.3038272896330286,0,0.3133521172887394,0.31268107051407557,0.3119631323753365
105,0.3080834897974544,0,0.30891372549327184,0.3125936046296857,0.31369596063586364
106,0.3148281814847582,0,0.308912986971747,0.3118415096720966,0.31173139648345227
107,0.31763819039591357,0,0.31351662055937385,0.30917814263019566,0.3118154452211956
108,0.3015135618398286,0,0.3113266445734979,0.31281008597320153,0.31221655855642133
109,0.3219870063480609,0,0.3137129195279324,0.31472102609289293,0.3147703966114455
110,0.31763819039591357,0,0.3137129195279324,0.31609622099958157,0.316716206071552
111,0.32170415601819724,0,0.32044311758739025,0.3169094141240393,0.3161353538397975
112,0.32170415601819724,0,0.3203488341441035,0.31875914492856905,0.3152376523310362
113,0.3107622158624746,0,0.31805684263295814,0.3166325996258735,0.31753121830821435
114,0.31135427983458513,0,0.3146068839050855,0.31661866628270585,0.3188651392450999
115,0.31756852368007005,0,0.3132283397923767,0.31854272566031766,0.32163095831696303
116,0.33132445290626183,0,0.32008241880697125,0.3216016792364684,0.3239003079469965
117,0.3369989238989538,0,0.328630633495095,0.32696715674966015,0.32335676980497496
118,0.33758960342843186,0,0.3353043267445486,0.3282761785875536,0.32523035259249766
